"TaxaID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV1",2166.04970286356,-0.646034603212868,0.243258017725053,-2.65575872587707,0.00791302070792473,0.0170707862463095,"DESeq2",0.0170707862463095,-0.646034603212868,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV2",1047.98712483114,-3.32253563271259,0.244199439823004,-13.6058282325331,3.69755760732934e-42,7.09931060607234e-40,"DESeq2",7.09931060607234e-40,-3.32253563271259,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus"
"ASV3",1129.72233677786,-0.261548647986355,0.202695600958311,-1.29035187122857,0.196928514553561,0.273987498509302,"DESeq2",0.273987498509302,-0.261548647986355,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV4",2162.33203085465,-1.6146612014563,0.197848309676778,-8.16110688079244,3.31968251821876e-16,7.08198937220002e-15,"DESeq2",7.08198937220002e-15,-1.6146612014563,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA
"ASV5",1033.53401565666,-0.286982571870492,0.0916711349151079,-3.13056636787853,0.00174469571458836,0.00435041009351903,"DESeq2",0.00435041009351903,-0.286982571870492,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV6",1282.91885628968,-0.472875290826144,0.107072216311216,-4.41641452019342,1.00351558506821e-05,3.63537721383201e-05,"DESeq2",3.63537721383201e-05,-0.472875290826144,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV9",555.591719263642,-12.5038871120648,4.09050327558363,-3.0568089718204,0.00223706793834551,0.00530267955755974,"DESeq2",0.00530267955755974,-12.5038871120648,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Glaciecola",NA
"ASV13",774.945279087896,-1.11769490563601,0.217763818710703,-5.13260151412413,2.85764508490384e-07,1.21926190289231e-06,"DESeq2",1.21926190289231e-06,-1.11769490563601,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV20",528.792875756293,0.365830468033571,0.0926179294044725,3.94988821695581,7.81876998512472e-05,0.000250200639523991,"DESeq2",0.000250200639523991,0.365830468033571,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV21",382.002912366988,0.581654851643418,0.0916545710197536,6.34616304644597,2.20751277183489e-10,1.56978685997147e-09,"DESeq2",1.56978685997147e-09,0.581654851643418,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
