"TaxaID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV1",461.95041819735,0.902352408656653,0.837519664430197,1.07728231765554,0.281354159419906,0.318374443554104,"DESeq2",0.318374443554104,0.902352408656653,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV2",37.839266790195,-5.74305884650693,1.86558195249992,-3.07765192143277,0.00208638459848132,0.0074762114778914,"DESeq2",0.0074762114778914,-5.74305884650693,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus"
"ASV3",254.652285537182,1.0659275259768,0.794139355500805,1.34217535103441,0.179539146644811,0.214449536270191,"DESeq2",0.214449536270191,1.0659275259768,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV4",165.101277603736,-7.55274354036369,1.76295898099777,-4.15290585420297,3.28279821168168e-05,0.000941068820682082,"DESeq2",0.000941068820682082,-7.55274354036369,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA
"ASV5",323.598801815103,1.77302176018461,0.541237544461555,3.27601438087901,0.00105283199781357,0.00601101680390907,"DESeq2",0.00601101680390907,1.77302176018461,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV6",236.750198539184,0.857280587913114,0.738674338935147,1.1605634973916,0.24581945718814,0.285682071867298,"DESeq2",0.285682071867298,0.857280587913114,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV13",121.250730645687,0.78917590346619,0.80477566369103,0.980681300679049,0.326749927979847,0.360262741105985,"DESeq2",0.360262741105985,0.78917590346619,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV20",113.733903026614,1.50230513020469,0.818782908083258,1.83481416276424,0.066533229412039,0.100383468937462,"DESeq2",0.100383468937462,1.50230513020469,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV21",47.0346645844562,1.65818836341178,1.13187470042094,1.46455031759627,0.143043645332688,0.187338455037717,"DESeq2",0.187338455037717,1.65818836341178,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
"ASV24",316.785981535879,-7.37760314324011,1.85003151068036,-3.73364120543999,0.000188731303395323,0.00310289309287233,"DESeq2",0.00310289309287233,-7.37760314324011,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA
"ASV27",203.415192118292,-6.29795893665897,1.96286077177656,-3.17389204429533,0.00150409622580009,0.00615963216280038,"DESeq2",0.00615963216280038,-6.29795893665897,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA
"ASV30",88.5641800203859,0.996217398763584,2.11887436719327,0.4627588878346,0.643537202935987,0.674929261615791,"DESeq2",0.674929261615791,0.996217398763584,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV34",63.3058371762213,0.549836109208918,0.89548806806575,0.614126485103676,0.539131747865335,0.572411485387886,"DESeq2",0.572411485387886,0.549836109208918,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA
"ASV37",34.7882263271033,-5.58599539056438,1.89384939214587,-2.94861926171141,0.00319196953414115,0.0105580530744669,"DESeq2",0.0105580530744669,-5.58599539056438,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA
"ASV39",29.6575326198398,-5.35354957878943,1.91873158855893,-2.78901099211242,0.00528692705827226,0.0137780523336792,"DESeq2",0.0137780523336792,-5.35354957878943,TRUE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA
"ASV42",22.8727171459538,-4.6451722365619,2.08383322651724,-2.22094333691366,0.0263547994790971,0.0435867837538913,"DESeq2",0.0435867837538913,-4.6451722365619,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA
